Video,Quality,Video Bytes Downloaded,Loaded Percentage,Eid,Date,Time
9ZfN87gSjvI,hd2160,0.67021198,67,m23aug,23/08/2022,19:18:26
9ZfN87gSjvI,hd2160,0.75283489,75.3,m23aug,23/08/2022,19:18:46
9jrP7460a4o,hd1440,0.165066632,16.5,m23auglte,23/08/2022,18:52:32
9jrP7460a4o,hd1440,0.165066632,16.5,m23auglte,23/08/2022,18:52:31
9jrP7460a4o,hd1440,0.148520258,14.9,m23auglte,23/08/2022,18:52:30
9jrP7460a4o,hd1440,0.137136352,13.7,m23auglte,23/08/2022,18:52:29
9jrP7460a4o,hd1440,0.127473269,12.7,m23auglte,23/08/2022,18:52:28
9jrP7460a4o,hd1440,0.117677816,11.8,m23auglte,23/08/2022,18:52:27
9jrP7460a4o,hd1440,0.169434875,16.9,m23auglte,23/08/2022,18:52:33
9jrP7460a4o,hd2160,0.169434875,16.9,m23auglte,23/08/2022,18:52:35
9jrP7460a4o,hd2160,0.186378363,18.6,m23auglte,23/08/2022,18:52:36
9jrP7460a4o,hd2160,0.186378363,18.6,m23auglte,23/08/2022,18:52:37
9jrP7460a4o,hd2160,0.186378363,18.6,m23auglte,23/08/2022,18:52:38
9jrP7460a4o,hd2160,0.186378363,18.6,m23auglte,23/08/2022,18:52:39
9jrP7460a4o,hd2160,0.186378363,18.6,m23auglte,23/08/2022,18:52:40
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:41
9jrP7460a4o,hd1440,0.100337215,10,m23auglte,23/08/2022,18:52:26
9jrP7460a4o,hd1440,0.088556196,8.9,m23auglte,23/08/2022,18:52:25
9jrP7460a4o,hd1080,0,0,m23auglte,23/08/2022,18:52:12
9jrP7460a4o,hd1440,0,0,m23auglte,23/08/2022,18:52:13
9jrP7460a4o,hd1440,0.013041852,1.3,m23auglte,23/08/2022,18:52:14
9jrP7460a4o,hd1440,0.026676065,2.7,m23auglte,23/08/2022,18:52:15
9jrP7460a4o,hd1440,0.033886975,3.4,m23auglte,23/08/2022,18:52:16
9jrP7460a4o,hd1440,0.04646222,4.6,m23auglte,23/08/2022,18:52:17
9jrP7460a4o,hd1440,0.047521188,4.8,m23auglte,23/08/2022,18:52:18
9jrP7460a4o,hd1440,0.05175706,5.2,m23auglte,23/08/2022,18:52:19
9jrP7460a4o,hd1440,0.055728189,5.6,m23auglte,23/08/2022,18:52:20
9jrP7460a4o,hd1440,0.059699319,6,m23auglte,23/08/2022,18:52:21
9jrP7460a4o,hd1440,0.066188807,6.6,m23auglte,23/08/2022,18:52:22
9jrP7460a4o,hd1440,0.072539306,7.3,m23auglte,23/08/2022,18:52:23
9jrP7460a4o,hd1440,0.084717438,8.5,m23auglte,23/08/2022,18:52:24
9jrP7460a4o,hd2160,0.249916441,25,m23auglte,23/08/2022,18:53:15
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:42
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:43
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:53:00
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:53:01
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:02
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:03
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:04
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:05
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:06
9jrP7460a4o,hd2160,0.220265338,22,m23auglte,23/08/2022,18:53:07
9jrP7460a4o,hd2160,0.233634808,23.4,m23auglte,23/08/2022,18:53:08
9jrP7460a4o,hd2160,0.233634808,23.4,m23auglte,23/08/2022,18:53:09
9jrP7460a4o,hd2160,0.233634808,23.4,m23auglte,23/08/2022,18:53:10
9jrP7460a4o,hd2160,0.233634808,23.4,m23auglte,23/08/2022,18:53:11
9jrP7460a4o,hd2160,0.246739537,24.7,m23auglte,23/08/2022,18:53:12
9jrP7460a4o,hd2160,0.246739537,24.7,m23auglte,23/08/2022,18:53:13
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:59
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:58
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:44
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:45
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:46
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:47
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:48
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:49
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:50
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:51
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:52
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:53
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:54
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:55
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:56
9jrP7460a4o,hd2160,0.20332185,20.3,m23auglte,23/08/2022,18:52:57
9jrP7460a4o,hd2160,0.247930876,24.8,m23auglte,23/08/2022,18:53:14
9jrP7460a4o,hd2160,0.169434875,16.9,m23auglte,23/08/2022,18:52:34
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:32
9ZfN87gSjvI,hd1440,0.332056966,33.2,m23auglte,23/08/2022,18:59:52
9ZfN87gSjvI,hd1440,0.332056966,33.2,m23auglte,23/08/2022,18:59:53
9ZfN87gSjvI,hd1440,0.353069946,35.3,m23auglte,23/08/2022,18:59:54
9ZfN87gSjvI,hd1440,0.353069946,35.3,m23auglte,23/08/2022,18:59:55
9ZfN87gSjvI,hd2160,0.353069946,35.3,m23auglte,23/08/2022,18:59:56
9ZfN87gSjvI,hd2160,0.353069946,35.3,m23auglte,23/08/2022,18:59:57
9ZfN87gSjvI,hd2160,0.353069946,35.3,m23auglte,23/08/2022,18:59:58
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,18:59:59
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,19:00:00
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,19:00:01
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,19:00:02
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,19:00:03
9ZfN87gSjvI,hd2160,0.373564086,37.4,m23auglte,23/08/2022,19:00:04
9ZfN87gSjvI,hd2160,0.394317648,39.4,m23auglte,23/08/2022,19:00:05
9ZfN87gSjvI,hd2160,0.394317648,39.4,m23auglte,23/08/2022,19:00:06
9ZfN87gSjvI,hd2160,0.394317648,39.4,m23auglte,23/08/2022,19:00:07
9ZfN87gSjvI,hd1440,0.332056966,33.2,m23auglte,23/08/2022,18:59:51
9ZfN87gSjvI,hd1440,0.332056966,33.2,m23auglte,23/08/2022,18:59:50
9ZfN87gSjvI,hd1440,0.332056966,33.2,m23auglte,23/08/2022,18:59:49
9ZfN87gSjvI,hd1080,0.269796284,27,m23auglte,23/08/2022,18:59:33
9ZfN87gSjvI,hd1080,0.269796284,27,m23auglte,23/08/2022,18:59:34
9ZfN87gSjvI,hd1440,0.269796284,27,m23auglte,23/08/2022,18:59:35
9ZfN87gSjvI,hd1440,0.269796284,27,m23auglte,23/08/2022,18:59:36
9ZfN87gSjvI,hd1440,0.269796284,27,m23auglte,23/08/2022,18:59:37
9ZfN87gSjvI,hd1440,0.290549842,29.1,m23auglte,23/08/2022,18:59:38
9ZfN87gSjvI,hd1440,0.290549842,29.1,m23auglte,23/08/2022,18:59:39
9ZfN87gSjvI,hd1440,0.290549842,29.1,m23auglte,23/08/2022,18:59:40
9ZfN87gSjvI,hd1440,0.290549842,29.1,m23auglte,23/08/2022,18:59:41
9ZfN87gSjvI,hd1440,0.290549842,29.1,m23auglte,23/08/2022,18:59:42
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:43
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:44
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:45
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:46
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:47
9ZfN87gSjvI,hd1440,0.311303404,31.1,m23auglte,23/08/2022,18:59:48
9ZfN87gSjvI,hd2160,0.394317648,39.4,m23auglte,23/08/2022,19:00:08
9ZfN87gSjvI,hd2160,0.394317648,39.4,m23auglte,23/08/2022,19:00:09
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:29
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:30
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:31
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:32
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:33
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:34
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:35
9ZfN87gSjvI,hd2160,0.431414635,43.1,m23auglte,23/08/2022,19:00:36
9ZfN87gSjvI,hd2160,0.45022255,45,m23auglte,23/08/2022,19:00:37
9ZfN87gSjvI,hd2160,0.45022255,45,m23auglte,23/08/2022,19:00:38
9ZfN87gSjvI,hd2160,0.45022255,45,m23auglte,23/08/2022,19:00:39
9ZfN87gSjvI,hd2160,0.45022255,45,m23auglte,23/08/2022,19:00:40
9ZfN87gSjvI,hd2160,0.456578329,45.7,m23auglte,23/08/2022,19:00:41
9ZfN87gSjvI,hd2160,0.456578329,45.7,m23auglte,23/08/2022,19:00:42
9ZfN87gSjvI,hd2160,0.477331887,47.7,m23auglte,23/08/2022,19:00:43
9ZfN87gSjvI,hd2160,0.477331887,47.7,m23auglte,23/08/2022,19:00:44
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:28
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:27
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:26
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:10
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:11
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:12
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:13
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:14
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:15
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:16
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:17
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:18
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:19
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:20
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:21
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:22
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:23
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:24
9ZfN87gSjvI,hd2160,0.415071206,41.5,m23auglte,23/08/2022,19:00:25
9ZfN87gSjvI,hd2160,0.477331887,47.7,m23auglte,23/08/2022,19:00:45
jAa58N4Jlos,hd2160,0.917558508,91.8,m23auglte,23/08/2022,18:58:16
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:36
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:37
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:38
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:39
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:40
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:41
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:42
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:43
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:44
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:45
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:46
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:47
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:48
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:49
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:50
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:51
jAa58N4Jlos,hd2160,0.988139931,98.8,m23auglte,23/08/2022,18:58:35
jAa58N4Jlos,hd2160,0.988139931,98.8,m23auglte,23/08/2022,18:58:34
jAa58N4Jlos,hd2160,0.988139931,98.8,m23auglte,23/08/2022,18:58:33
jAa58N4Jlos,hd2160,0.917558508,91.8,m23auglte,23/08/2022,18:58:17
jAa58N4Jlos,hd2160,0.917558508,91.8,m23auglte,23/08/2022,18:58:18
jAa58N4Jlos,hd2160,0.917558508,91.8,m23auglte,23/08/2022,18:58:19
jAa58N4Jlos,hd2160,0.917558508,91.8,m23auglte,23/08/2022,18:58:20
jAa58N4Jlos,hd2160,0.941085649,94.1,m23auglte,23/08/2022,18:58:21
jAa58N4Jlos,hd2160,0.941085649,94.1,m23auglte,23/08/2022,18:58:22
jAa58N4Jlos,hd2160,0.941085649,94.1,m23auglte,23/08/2022,18:58:23
jAa58N4Jlos,hd2160,0.941085649,94.1,m23auglte,23/08/2022,18:58:24
jAa58N4Jlos,hd2160,0.941085649,94.1,m23auglte,23/08/2022,18:58:25
jAa58N4Jlos,hd2160,0.96461279,96.5,m23auglte,23/08/2022,18:58:26
jAa58N4Jlos,hd2160,0.96461279,96.5,m23auglte,23/08/2022,18:58:27
jAa58N4Jlos,hd2160,0.96461279,96.5,m23auglte,23/08/2022,18:58:28
jAa58N4Jlos,hd2160,0.96461279,96.5,m23auglte,23/08/2022,18:58:29
jAa58N4Jlos,hd2160,0.96461279,96.5,m23auglte,23/08/2022,18:58:30
jAa58N4Jlos,hd2160,0.988139931,98.8,m23auglte,23/08/2022,18:58:31
jAa58N4Jlos,hd2160,0.988139931,98.8,m23auglte,23/08/2022,18:58:32
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:52
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:53
9ZfN87gSjvI,hd1080,0.182478687,18.2,m23auglte,23/08/2022,18:59:15
9ZfN87gSjvI,hd1080,0.186782041,18.7,m23auglte,23/08/2022,18:59:16
9ZfN87gSjvI,hd1080,0.207535603,20.8,m23auglte,23/08/2022,18:59:17
9ZfN87gSjvI,hd1080,0.207535603,20.8,m23auglte,23/08/2022,18:59:18
9ZfN87gSjvI,hd1080,0.207535603,20.8,m23auglte,23/08/2022,18:59:19
9ZfN87gSjvI,hd1080,0.207535603,20.8,m23auglte,23/08/2022,18:59:20
9ZfN87gSjvI,hd1080,0.207535603,20.8,m23auglte,23/08/2022,18:59:21
9ZfN87gSjvI,hd1080,0.228289161,22.8,m23auglte,23/08/2022,18:59:22
9ZfN87gSjvI,hd1080,0.228289161,22.8,m23auglte,23/08/2022,18:59:23
9ZfN87gSjvI,hd1080,0.228289161,22.8,m23auglte,23/08/2022,18:59:24
9ZfN87gSjvI,hd1080,0.228289161,22.8,m23auglte,23/08/2022,18:59:25
9ZfN87gSjvI,hd1080,0.228289161,22.8,m23auglte,23/08/2022,18:59:26
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:27
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:28
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:29
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:30
9ZfN87gSjvI,hd1080,0.116626043,11.7,m23auglte,23/08/2022,18:59:14
9ZfN87gSjvI,hd1080,0.116626043,11.7,m23auglte,23/08/2022,18:59:13
9ZfN87gSjvI,hd1080,0.116626043,11.7,m23auglte,23/08/2022,18:59:12
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:54
jAa58N4Jlos,hd2160,1,100,m23auglte,23/08/2022,18:58:55
9ZfN87gSjvI,hd1440,0,0,m23auglte,23/08/2022,18:58:58
9ZfN87gSjvI,hd1440,0,0,m23auglte,23/08/2022,18:58:59
9ZfN87gSjvI,hd1440,0,0,m23auglte,23/08/2022,18:59:00
9ZfN87gSjvI,hd1440,0.020750969,2.1,m23auglte,23/08/2022,18:59:01
9ZfN87gSjvI,hd1440,0.044747921,4.5,m23auglte,23/08/2022,18:59:02
9ZfN87gSjvI,hd1440,0.046563339,4.7,m23auglte,23/08/2022,18:59:03
9ZfN87gSjvI,hd1440,0.04993372,5,m23auglte,23/08/2022,18:59:04
9ZfN87gSjvI,hd1440,0.053650079,5.4,m23auglte,23/08/2022,18:59:05
9ZfN87gSjvI,hd1440,0.059275154,5.9,m23auglte,23/08/2022,18:59:06
9ZfN87gSjvI,hd1080,0.064465742,6.4,m23auglte,23/08/2022,18:59:07
9ZfN87gSjvI,hd1080,0.077751991,7.8,m23auglte,23/08/2022,18:59:08
9ZfN87gSjvI,hd1080,0.077751991,7.8,m23auglte,23/08/2022,18:59:09
9ZfN87gSjvI,hd1080,0.081717145,8.2,m23auglte,23/08/2022,18:59:10
9ZfN87gSjvI,hd1080,0.103767798,10.4,m23auglte,23/08/2022,18:59:11
9ZfN87gSjvI,hd1080,0.249302141,24.9,m23auglte,23/08/2022,18:59:31
9ZfN87gSjvI,hd2160,0.778258516,77.8,m23auglte,23/08/2022,19:02:00
9ZfN87gSjvI,hd2160,0.840519198,84.1,m23auglte,23/08/2022,19:02:20
9ZfN87gSjvI,hd2160,0.856862627,85.7,m23auglte,23/08/2022,19:02:21
9ZfN87gSjvI,hd2160,0.856862627,85.7,m23auglte,23/08/2022,19:02:22
9ZfN87gSjvI,hd2160,0.856862627,85.7,m23auglte,23/08/2022,19:02:23
9ZfN87gSjvI,hd2160,0.856862627,85.7,m23auglte,23/08/2022,19:02:24
9ZfN87gSjvI,hd2160,0.86127276,86.1,m23auglte,23/08/2022,19:02:25
9ZfN87gSjvI,hd2160,0.877875607,87.8,m23auglte,23/08/2022,19:02:26
9ZfN87gSjvI,hd2160,0.877875607,87.8,m23auglte,23/08/2022,19:02:27
9ZfN87gSjvI,hd2160,0.877875607,87.8,m23auglte,23/08/2022,19:02:28
9ZfN87gSjvI,hd2160,0.877875607,87.8,m23auglte,23/08/2022,19:02:29
9ZfN87gSjvI,hd2160,0.877875607,87.8,m23auglte,23/08/2022,19:02:30
9ZfN87gSjvI,hd2160,0.896034971,89.6,m23auglte,23/08/2022,19:02:31
9ZfN87gSjvI,hd2160,0.896034971,89.6,m23auglte,23/08/2022,19:02:32
9ZfN87gSjvI,hd2160,0.896034971,89.6,m23auglte,23/08/2022,19:02:33
9ZfN87gSjvI,hd2160,0.896034971,89.6,m23auglte,23/08/2022,19:02:34
9ZfN87gSjvI,hd2160,0.896034971,89.6,m23auglte,23/08/2022,19:02:35
9ZfN87gSjvI,hd2160,0.83429313,83.4,m23auglte,23/08/2022,19:02:19
9ZfN87gSjvI,hd2160,0.83429313,83.4,m23auglte,23/08/2022,19:02:18
9ZfN87gSjvI,hd2160,0.83429313,83.4,m23auglte,23/08/2022,19:02:17
9ZfN87gSjvI,hd2160,0.778258516,77.8,m23auglte,23/08/2022,19:02:01
9ZfN87gSjvI,hd2160,0.778258516,77.8,m23auglte,23/08/2022,19:02:02
9ZfN87gSjvI,hd2160,0.778258516,77.8,m23auglte,23/08/2022,19:02:03
9ZfN87gSjvI,hd2160,0.778258516,77.8,m23auglte,23/08/2022,19:02:04
9ZfN87gSjvI,hd2160,0.795509915,79.6,m23auglte,23/08/2022,19:02:05
9ZfN87gSjvI,hd2160,0.795509915,79.6,m23auglte,23/08/2022,19:02:06
9ZfN87gSjvI,hd2160,0.795509915,79.6,m23auglte,23/08/2022,19:02:07
9ZfN87gSjvI,hd2160,0.795509915,79.6,m23auglte,23/08/2022,19:02:08
9ZfN87gSjvI,hd2160,0.795509915,79.6,m23auglte,23/08/2022,19:02:09
9ZfN87gSjvI,hd2160,0.811983051,81.2,m23auglte,23/08/2022,19:02:10
9ZfN87gSjvI,hd2160,0.811983051,81.2,m23auglte,23/08/2022,19:02:11
9ZfN87gSjvI,hd2160,0.811983051,81.2,m23auglte,23/08/2022,19:02:12
9ZfN87gSjvI,hd2160,0.811983051,81.2,m23auglte,23/08/2022,19:02:13
9ZfN87gSjvI,hd2160,0.811983051,81.2,m23auglte,23/08/2022,19:02:14
9ZfN87gSjvI,hd2160,0.83429313,83.4,m23auglte,23/08/2022,19:02:15
9ZfN87gSjvI,hd2160,0.83429313,83.4,m23auglte,23/08/2022,19:02:16
9ZfN87gSjvI,hd2160,0.900834233,90.1,m23auglte,23/08/2022,19:02:36
9ZfN87gSjvI,hd2160,0.913545788,91.4,m23auglte,23/08/2022,19:02:37
9ZfN87gSjvI,hd2160,0.993965837,99.4,m23auglte,23/08/2022,19:02:57
9ZfN87gSjvI,hd2160,0.993965837,99.4,m23auglte,23/08/2022,19:02:58
9ZfN87gSjvI,hd2160,0.993965837,99.4,m23auglte,23/08/2022,19:02:59
9ZfN87gSjvI,hd2160,0.993965837,99.4,m23auglte,23/08/2022,19:03:00
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:01
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:02
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:03
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:04
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:05
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:06
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:07
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:08
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:09
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:10
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:11
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:12
9ZfN87gSjvI,hd2160,0.993965837,99.4,m23auglte,23/08/2022,19:02:56
9ZfN87gSjvI,hd2160,0.97632531,97.6,m23auglte,23/08/2022,19:02:55
9ZfN87gSjvI,hd2160,0.97632531,97.6,m23auglte,23/08/2022,19:02:54
9ZfN87gSjvI,hd2160,0.913545788,91.4,m23auglte,23/08/2022,19:02:38
9ZfN87gSjvI,hd2160,0.913545788,91.4,m23auglte,23/08/2022,19:02:39
9ZfN87gSjvI,hd2160,0.913545788,91.4,m23auglte,23/08/2022,19:02:40
9ZfN87gSjvI,hd2160,0.921328373,92.1,m23auglte,23/08/2022,19:02:41
9ZfN87gSjvI,hd2160,0.942211646,94.2,m23auglte,23/08/2022,19:02:42
9ZfN87gSjvI,hd2160,0.942211646,94.2,m23auglte,23/08/2022,19:02:43
9ZfN87gSjvI,hd2160,0.942211646,94.2,m23auglte,23/08/2022,19:02:44
9ZfN87gSjvI,hd2160,0.942211646,94.2,m23auglte,23/08/2022,19:02:45
9ZfN87gSjvI,hd2160,0.942211646,94.2,m23auglte,23/08/2022,19:02:46
9ZfN87gSjvI,hd2160,0.959981881,96,m23auglte,23/08/2022,19:02:47
9ZfN87gSjvI,hd2160,0.959981881,96,m23auglte,23/08/2022,19:02:48
9ZfN87gSjvI,hd2160,0.959981881,96,m23auglte,23/08/2022,19:02:49
9ZfN87gSjvI,hd2160,0.959981881,96,m23auglte,23/08/2022,19:02:50
9ZfN87gSjvI,hd2160,0.959981881,96,m23auglte,23/08/2022,19:02:51
9ZfN87gSjvI,hd2160,0.97632531,97.6,m23auglte,23/08/2022,19:02:52
9ZfN87gSjvI,hd2160,0.97632531,97.6,m23auglte,23/08/2022,19:02:53
9ZfN87gSjvI,hd2160,1,100,m23auglte,23/08/2022,19:03:13
9ZfN87gSjvI,hd2160,0.477331887,47.7,m23auglte,23/08/2022,19:00:46
9ZfN87gSjvI,hd2160,0.554120063,55.4,m23auglte,23/08/2022,19:01:06
9ZfN87gSjvI,hd2160,0.566961328,56.7,m23auglte,23/08/2022,19:01:07
9ZfN87gSjvI,hd2160,0.566961328,56.7,m23auglte,23/08/2022,19:01:08
9ZfN87gSjvI,hd2160,0.566961328,56.7,m23auglte,23/08/2022,19:01:09
9ZfN87gSjvI,hd2160,0.566961328,56.7,m23auglte,23/08/2022,19:01:10
9ZfN87gSjvI,hd2160,0.566961328,56.7,m23auglte,23/08/2022,19:01:11
9ZfN87gSjvI,hd2160,0.574873624,57.5,m23auglte,23/08/2022,19:01:12
9ZfN87gSjvI,hd2160,0.595627182,59.6,m23auglte,23/08/2022,19:01:13
9ZfN87gSjvI,hd2160,0.595627182,59.6,m23auglte,23/08/2022,19:01:14
9ZfN87gSjvI,hd2160,0.595627182,59.6,m23auglte,23/08/2022,19:01:15
9ZfN87gSjvI,hd2160,0.595627182,59.6,m23auglte,23/08/2022,19:01:16
9ZfN87gSjvI,hd2160,0.595627182,59.6,m23auglte,23/08/2022,19:01:17
9ZfN87gSjvI,hd2160,0.616380744,61.6,m23auglte,23/08/2022,19:01:18
9ZfN87gSjvI,hd2160,0.616380744,61.6,m23auglte,23/08/2022,19:01:19
9ZfN87gSjvI,hd2160,0.616380744,61.6,m23auglte,23/08/2022,19:01:20
9ZfN87gSjvI,hd2160,0.616380744,61.6,m23auglte,23/08/2022,19:01:21
9ZfN87gSjvI,hd2160,0.549191093,54.9,m23auglte,23/08/2022,19:01:05
9ZfN87gSjvI,hd2160,0.549191093,54.9,m23auglte,23/08/2022,19:01:04
9ZfN87gSjvI,hd2160,0.549191093,54.9,m23auglte,23/08/2022,19:01:03
9ZfN87gSjvI,hd2160,0.477331887,47.7,m23auglte,23/08/2022,19:00:47
9ZfN87gSjvI,hd2160,0.492897058,49.3,m23auglte,23/08/2022,19:00:48
9ZfN87gSjvI,hd2160,0.492897058,49.3,m23auglte,23/08/2022,19:00:49
9ZfN87gSjvI,hd2160,0.492897058,49.3,m23auglte,23/08/2022,19:00:50
9ZfN87gSjvI,hd2160,0.509629616,51,m23auglte,23/08/2022,19:00:51
